Goal,Exam,Subject,Unit,Chapter Name,"All book questions live

(Vipin)","All acquired questions live

(Ajay & Tanishq)",No NQE Deficiency,No PAJ Deficiency,"No ATG Deficiency

(Vipin)","Chapter Appearing in right sequence

(Ajay & Tanishq)","Topic Appearing in right sequence

(Ajay & Tanishq)","Video Appearing in right sequence

(Ajay & Tanishq)",NQE verification for each chapter,"KG Widget showing all data

(Gopi)","Chapter Tests Visible

(Gopi)","Chapter Tests Tiles Verified

(Gopi)",Topic Tile approved,Chapter Tile approved,Searchable,Growth Hack Dashboard Visible,C Support Actions Identified,C Support Actions Enabled,Questions Live
Banking,IBPS RRB Officer Scale-I Mains,English Language,Grammar,Cloze Test,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Grammar,Parts of Speech,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Grammar,Question Tags,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Grammar,Sentence Correction,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Grammar,Sentence Improvement,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Grammar,Spotting Errors,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Grammar,Subject-Verb Agreement,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Grammar,Tenses,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Non Grammar,Parajumbles,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Non Grammar,Reading Comprehension,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Non Grammar,Sentence Completion,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,English Language,Non Grammar,Vocabulary,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,General Awareness,Banking Affairs,Banking and Financial Awareness,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,General Awareness,Economy,Indian Economy,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,General Awareness,Economy,International Economy,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,General Awareness,GK Panorama,"Organisations, Personalities and Events",,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,General Awareness,National and International Affairs,International and Geopolitical Affairs,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,General Awareness,National and International Affairs,National and Geopolitical Affairs,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Algebra,Algebraic Expression,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Algebra,Exponentials and Logarithms,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Arithmetic,Averages,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Arithmetic,Counting Principles,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Arithmetic,Number Systems,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Arithmetic,Percentages,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Arithmetic,Progression and Series,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Arithmetic,"Ratio, Proportion and Variation",,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Arithmetic,Simplification,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Data Interpretation,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Data Interpretation,Graphical Representation of Data,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Data Interpretation,Organisation of Data,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Quantitative Aptitude,Geometry,Geometry,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Analytical Reasoning,Passage Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Analytical Reasoning,Statement Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Analytical Reasoning,Syllogism,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Numerical Reasoning,Mathematical Operations,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Numerical Reasoning,Number Series,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Numerical Reasoning,"Number, Ranking and Time Sequence Test",,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Verbal Reasoning,Alphabet Test,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Verbal Reasoning,Coding Decoding,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Verbal Reasoning,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Verbal Reasoning,Direction Sense Test,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Verbal Reasoning,Puzzle Test,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Verbal Reasoning,Relationships and Blood Relations,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Verbal Reasoning,Verbal Analogy,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Verbal Reasoning,Verbal Classification,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Mains,Reasoning,Verbal Reasoning,Verbal Series,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Algebra,Algebraic Expression,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Algebra,Exponentials and Logarithms,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Arithmetic,Averages,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Arithmetic,Counting Principles,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Arithmetic,Number Systems,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Arithmetic,Percentages,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Arithmetic,Progression and Series,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Arithmetic,"Ratio, Proportion and Variation",,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Arithmetic,Simplification,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Data Interpretation,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Data Interpretation,Graphical Representation of Data,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Data Interpretation,Organisation of Data,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Quantitative Aptitude,Geometry,Geometry,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Analytical Reasoning,Passage Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Analytical Reasoning,Statement Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Analytical Reasoning,Syllogism,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Numerical Reasoning,Arithmetical Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Numerical Reasoning,Mathematical Operations,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Numerical Reasoning,Number Series,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Numerical Reasoning,"Number, Ranking and Time Sequence Test",,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Verbal Reasoning,Alphabet Test,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Verbal Reasoning,Coding Decoding,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Verbal Reasoning,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Verbal Reasoning,Direction Sense Test,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Verbal Reasoning,Puzzle Test,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Verbal Reasoning,Relationships and Blood Relations,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Verbal Reasoning,Verbal Analogy,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Verbal Reasoning,Verbal Classification,,,,,,,,,,,,,,,,,,,Not found
Banking,IBPS RRB Officer Scale-I Prelims,Reasoning,Verbal Reasoning,Verbal Series,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Articles and Determiners,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Cloze Test,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Modals and Auxiliaries,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Non-finite Verbs,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Parts of Speech,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Question Tags,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Sentence Correction,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Sentence Improvement,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Spotting Errors,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Subject-Verb Agreement,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Grammar,Tenses,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Non Grammar,Parajumbles,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Non Grammar,Reading Comprehension,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Non Grammar,Sentence Completion,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,English Language,Non Grammar,Vocabulary,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,General Awareness,Banking Affairs,Banking and Financial Awareness,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,General Awareness,Computer Awareness,Computer and Internet Basics,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,General Awareness,Economy,Indian Economy,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,General Awareness,Economy,International Economy,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,General Awareness,GK Panorama,"Organisations, Personalities and Events",,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,General Awareness,National and International Affairs,International and Geopolitical Affairs,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,General Awareness,National and International Affairs,National and Geopolitical Affairs,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Algebra,Algebraic Expression,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Algebra,Exponentials and Logarithms,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Arithmetic,Averages,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Arithmetic,Counting Principles,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Arithmetic,Number Systems,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Arithmetic,Percentages,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Arithmetic,Progression and Series,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Arithmetic,"Ratio, Proportion and Variation",,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Arithmetic,Simplification,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Data Interpretation,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Data Interpretation,Graphical Representation of Data,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Data Interpretation,Organisation of Data,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Quantitative Aptitude,Geometry,Geometry,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Analytical Reasoning,Passage Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Analytical Reasoning,Statement Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Analytical Reasoning,Syllogism,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Numerical Reasoning,Arithmetical Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Numerical Reasoning,Mathematical Operations,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Numerical Reasoning,Number Series,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Numerical Reasoning,"Number, Ranking and Time Sequence Test",,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Verbal Reasoning,Alphabet Test,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Verbal Reasoning,Coding Decoding,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Verbal Reasoning,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Verbal Reasoning,Direction Sense Test,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Verbal Reasoning,Puzzle Test,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Verbal Reasoning,Relationships and Blood Relations,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Verbal Reasoning,Verbal Analogy,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Verbal Reasoning,Verbal Classification,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Mains,Reasoning,Verbal Reasoning,Verbal Series,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Articles and Determiners,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Cloze Test,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Modals and Auxiliaries,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Non-finite Verbs,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Parts of Speech,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Question Tags,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Sentence Correction,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Sentence Improvement,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Spotting Errors,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Subject-Verb Agreement,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Grammar,Tenses,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Non Grammar,Parajumbles,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Non Grammar,Reading Comprehension,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Non Grammar,Sentence Completion,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,English Language,Non Grammar,Vocabulary,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Algebra,Algebraic Expression,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Algebra,Exponentials and Logarithms,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Arithmetic,Averages,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Arithmetic,Counting Principles,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Arithmetic,Number Systems,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Arithmetic,Percentages,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Arithmetic,Progression and Series,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Arithmetic,"Ratio, Proportion and Variation",,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Arithmetic,Simplification,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Data Interpretation,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Data Interpretation,Graphical Representation of Data,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Data Interpretation,Organisation of Data,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Quantitative Aptitude,Geometry,Geometry,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Analytical Reasoning,Passage Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Analytical Reasoning,Statement Based Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Analytical Reasoning,Syllogism,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Numerical Reasoning,Arithmetical Reasoning,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Numerical Reasoning,Mathematical Operations,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Numerical Reasoning,Number Series,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Numerical Reasoning,"Number, Ranking and Time Sequence Test",,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Verbal Reasoning,Alphabet Test,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Verbal Reasoning,Coding Decoding,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Verbal Reasoning,Data Sufficiency,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Verbal Reasoning,Direction Sense Test,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Verbal Reasoning,Puzzle Test,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Verbal Reasoning,Relationships and Blood Relations,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Verbal Reasoning,Verbal Analogy,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Verbal Reasoning,Verbal Classification,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI Clerk Prelims,Reasoning,Verbal Reasoning,Verbal Series,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Articles and Determiners,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Cloze Test,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Modals and Auxiliaries,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Non-finite Verbs,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Parts of Speech,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Question Tags,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Sentence Correction,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Sentence Improvement,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Spotting Errors,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Subject-Verb Agreement,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Grammar,Tenses,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Non Grammar,Parajumbles,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Non Grammar,Reading Comprehension,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Non Grammar,Sentence Completion,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,English Language,Non Grammar,Vocabulary,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,General Awareness,Banking Affairs,Banking and Financial Awareness,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,General Awareness,Computer Awareness,Computer and Internet Basics,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,General Awareness,Economy,Indian Economy,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,General Awareness,Economy,International Economy,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,General Awareness,GK Panorama,"Organisations, Personalities and Events",,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,General Awareness,National and International Affairs,International and Geopolitical Affairs,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,General Awareness,National and International Affairs,National and Geopolitical Affairs,,,,,,,,,,,,,,,,,,,Not found
Banking,SBI PO Mains,Quantitative Aptitude,Algebra,Algebraic Expression,,,,,,,,,,,,,,,,,,,Not found
